-198.9,428.3
83.1,189.75
427.65,-831.33
653.54,-553.31
-200.97,-383.64
-997.84,-596.23
342.91,-222.74
-656.9,266.13
254.48,364.12
191.59,793.69
371.43,979.27
-759.99,0.92
-816.45,837.31
-672.72,-859.04
-704.39,869.43
977.73,933.32
-302.1,-175.61
634.3,-656.2
140.38,369.8
-556.52,391.09
171.65,286.04
-836.91,467.08
-108.84,-752.57
638.8,-132.37
-462.45,-522.64
740.55,-907.35
-674.16,250.94
451.05,538.47
-950.37,-773.39
149.79,-59.35
-769.43,70.03
949.56,980.85
-323.7,717.44
-634.28,-841.37
-795.77,477.95
26.0,504.2
-689.58,980.0
51.35,-414.16
-218.8,-580.35
-62.07,598.0
681.64,-679.39
-788.72,-241.54
-70.97,79.78
-856.28,297.72
255.24,-498.45
-200.56,135.56
398.83,-606.37
843.89,-227.69
-12.52,-295.63
-141.39,-767.66
441.68,159.33
88.1,-954.38
-349.42,-509.29
-575.99,-170.36
69.15,-250.07
-49.48,-220.89
-552.57,-827.38
-199.55,-910.81
-843.95,176.03
205.43,-854.09
689.66,-162.1
745.16,219.67
-832.64,-598.9
262.36,714.88
-761.98,164.47
497.3,85.69
-686.91,-294.42
840.85,155.08
-796.35,429.22
777.05,-514.46
-560.33,-180.87
586.5,-876.51
-887.92,-947.6
-455.53,-75.76
-990.12,170.71
-602.32,-402.98
950.89,328.49
-975.52,656.74
-181.11,897.5
546.41,-423.78
134.74,-418.97
272.65,-246.0
780.77,-10.52
306.48,-274.5
597.99,-299.88
-411.05,-411.18
138.04,-554.7
900.22,303.27
181.19,-110.24
-324.81,-998.66
811.14,-787.83
-925.67,-980.4
936.61,-641.98
-532.59,-77.86
-693.86,872.95
-629.72,530.49
-754.53,-102.14
217.49,-105.46
-888.76,-227.91
-95.2,-623.17
552.22,-138.57
683.23,-740.36
-979.57,263.5
-442.22,887.71
-659.43,-114.58
91.24,-344.48
-42.7,-975.37
409.97,-925.61
-656.51,-642.17
109.53,68.95
-617.58,-116.52
-946.72,611.11
-447.87,187.99
-647.24,837.69
281.29,6.3
664.43,912.67
109.78,315.86
240.81,-765.0
-504.83,-781.95
-37.81,-782.0
-761.93,-42.58
860.1,144.6
-194.37,-255.79
-774.66,260.61
570.48,232.72
800.48,-488.86
207.7,-709.8
537.68,-867.32
-580.97,854.46
391.48,-721.32
-970.66,-22.48
-895.16,-526.77
-765.33,-512.69
1.56,-423.38
937.23,751.53
300.05,725.76
607.89,-75.18
747.62,548.83
-999.97,-258.98
-587.93,-459.65
603.92,919.48
-894.87,551.4
-322.72,646.68
592.35,-356.29
-376.16,-906.47
993.42,379.46
-172.27,-155.48
-809.9,-600.74
672.6,-130.72
490.93,-156.95
205.38,452.78
-909.32,534.74
151.18,-768.39
400.1,-810.08
789.29,214.47
-52.92,631.64
-527.32,284.8
-402.46,-622.59
701.84,-843.76
736.61,405.36
-124.97,-45.21
-191.32,211.46
987.08,419.24
-312.42,-295.54
-31.71,88.13
-227.87,70.24
-329.67,578.77
-408.69,-144.46
-434.63,-803.66
262.06,217.0
947.63,374.78
46.54,505.45
543.88,279.85
952.69,404.89
-600.08,-810.08
861.49,-761.04
837.4,91.14
642.49,-685.97
-49.85,-233.6
-243.79,371.2
13.17,-629.69
-493.27,-256.22
486.62,-55.54
-185.4,221.69
680.51,533.74
823.78,745.8
-588.42,-397.89
-635.85,472.01
24.02,-90.18
532.59,-118.99
-406.76,798.48
-869.3,731.01
-982.68,-22.36
766.4,95.66
720.5,-22.35
-201.3,465.88
338.45,701.77
-896.59,776.21
156.79,691.75
-896.12,623.31
149.18,-506.74
10.37,475.01
-759.91,-943.35
949.24,139.1
391.95,-10.36
649.19,934.4
-74.33,196.72
283.05,-7.34
-314.88,-365.41
350.24,12.28
173.16,-255.71
-936.42,-32.46
-342.9,-994.87
-748.32,755.77
909.59,-611.1
-23.91,-825.06
880.2,-473.53
-937.44,270.68
-261.36,-690.9
728.54,-154.05
16.91,-758.52
794.74,386.62
102.93,-22.4
420.7,813.63
-33.22,-230.11
-337.71,-354.17
464.32,-573.85
-695.21,697.99
813.73,-114.68
-683.23,946.55
501.61,36.86
526.3,-194.98
-911.02,-984.84
-72.51,-569.84
-286.48,-754.17
-447.58,551.99
938.3,139.31
-567.96,-171.12
-145.28,209.09
202.02,452.91
658.86,892.81
-674.61,992.26
535.2,-517.46
-293.04,475.06
-872.57,952.93
-446.39,819.6
908.15,583.87
650.74,-102.92
550.91,511.62
717.05,-276.27
-418.13,984.48
-394.27,323.02
-236.23,-671.24
-391.27,531.34
-620.3,730.46
-124.94,-895.77
906.15,-962.92
-872.45,-260.92
-309.9,257.35
71.09,-699.5
-46.88,914.74
239.28,-703.9
-452.36,647.79
-927.01,233.14
-614.78,-645.53
715.4,-155.36
-764.18,-898.57
-280.04,-447.77
648.51,677.43
846.61,-948.09
-184.03,891.47
194.57,792.87
-365.78,292.3
-729.55,157.08
-89.17,773.52
-37.94,-520.4
-815.83,-757.67
485.63,804.87
-244.84,777.41
381.26,137.93
-998.45,94.06
14.55,674.91
-261.58,912.23
680.74,281.51
-941.13,70.98
402.52,137.46
170.71,-509.6
-563.96,246.39
781.4,-164.13
416.07,125.07
-177.25,-853.47
-625.41,206.39
-734.9,-788.89
-503.28,344.86
282.12,829.45
169.74,118.28
24.52,312.59
-201.76,-19.92
346.71,554.25
-90.1,951.81
-286.55,155.3
-750.74,732.92
371.92,-133.91
-413.62,786.66
553.62,-492.38
430.59,17.26
-846.23,287.55
258.11,-955.55
-576.07,-706.73
-740.7,781.65
131.16,-868.75
914.87,-145.8
843.5,734.38
372.27,-271.51
-412.65,-98.06
-825.82,778.88
-21.68,972.72
-279.88,343.04
286.37,605.09
-327.94,-340.41
-946.99,190.88
-135.87,-370.84
-19.01,148.73
509.42,-105.07
-653.37,696.04
202.12,701.08
930.57,479.08
741.71,-784.24
-545.88,877.28
957.49,-206.04
-854.64,-384.92
421.4,-815.56
276.42,106.81
988.91,44.71
201.61,870.29
280.49,789.76
512.1,641.6
-944.42,757.81
-159.02,-378.83
-763.73,-363.69
-928.04,-784.53
101.8,-39.79
-650.26,809.91
-811.84,738.31
355.87,60.72
492.03,656.17
-299.92,-824.22
-650.7,531.19
773.25,-646.39
128.02,733.7
-505.15,-197.63
-338.41,-302.49
468.48,725.15
-698.29,36.51
297.21,730.63
277.5,121.47
955.22,-418.87
28.22,-753.89
-456.26,950.75
-445.31,924.19
965.66,896.33
129.7,-562.67
311.26,-388.4
622.36,-397.88
-881.2,-717.74
348.98,-825.14
6.08,-500.25
-992.33,88.85
783.33,76.36
-363.02,242.26
-748.11,17.52
-434.96,-398.45
548.25,983.95
304.26,-857.0
-619.65,-629.91
-39.46,-936.33
-203.62,594.98
155.43,885.31
-513.88,-872.37
-220.35,0.67
-272.01,-785.47
-179.59,806.64
-453.86,-181.65
251.95,-18.7
-614.64,-957.04
374.77,819.33
423.26,-492.04
-567.51,-363.2
-323.29,-328.39
273.1,-380.24
-79.02,880.49
727.46,-218.53
-48.99,12.56
147.09,-253.04
-425.06,-453.65
-500.03,300.65
933.97,68.85
-790.31,-392.73
173.41,233.73
-980.03,-561.18
490.83,-819.62
297.5,369.43
501.22,-592.31
494.64,272.85
69.5,-698.64
360.99,792.58
133.23,-729.56
-443.79,777.93
693.96,766.15
-307.12,-526.74
265.8,-810.34
515.16,-840.87
960.85,-147.23
-869.18,141.98
673.78,-970.72
-883.6,606.49
747.25,-574.48
-753.71,404.65
756.78,-881.92
-887.35,-492.58
357.72,-823.73
-795.43,-181.52
61.31,168.75
-754.97,-78.8
901.64,-865.06
537.69,-427.48
760.44,824.64
272.25,-727.01
411.6,-323.76
-617.39,-745.33
333.48,470.56
-34.02,-744.66
-838.91,195.5
77.76,444.54
704.16,760.18
681.36,-712.67
-572.95,6.09
371.66,-145.83
-733.66,-627.4
16.87,-414.47
-60.42,-954.31
815.58,-528.91
-253.87,-520.11
604.79,34.71
999.14,-479.73
361.37,270.11
-782.3,937.14
626.49,422.73
844.68,-291.34
692.43,747.79
-854.93,-183.94
-20.13,-51.76
-762.93,910.61
693.7,-243.94
-940.26,948.54
-348.14,419.63
347.28,191.67
63.31,238.91
-711.09,570.14
-372.02,-331.8
725.53,803.49
-280.58,622.52
922.35,-578.79
-723.73,626.26
377.54,-991.41
852.03,385.41
863.81,-6.27
-919.3,75.5
702.03,-219.43
-525.71,-450.4
245.25,-311.5
308.65,801.87
-204.44,382.4
511.79,-3.55
911.31,38.08
-381.55,522.94
-404.98,-459.69
547.97,-560.83
-843.57,-233.46
827.37,530.42
965.79,138.75
-667.4,-565.45
-642.75,531.44
-430.39,-288.71
-804.17,-131.72
-974.95,-100.06
37.16,627.28
251.36,222.84
-53.8,-710.63
-590.61,773.31
294.96,-900.06
799.2,-271.65
-761.98,914.09
-945.74,-332.69
537.02,822.2
-553.3,712.58
-57.0,-138.52
-555.77,-502.2
994.35,-219.17
757.6,764.84
-578.53,-630.77
-473.1,-51.54
-493.94,-47.8
788.22,-980.09
577.83,-959.01
567.29,788.55
720.63,764.88
-495.34,147.19
-452.14,849.21
-885.03,611.08
-523.66,-284.46
260.11,-178.69
665.21,309.83
-442.91,924.89
-373.24,270.53
-627.47,839.95
-383.77,191.18
-439.57,-964.48
890.19,-483.51
-499.74,-634.25
-840.22,-4.09
970.09,13.12
-526.19,36.39
-660.7,-35.16
410.84,-960.91
432.75,-306.17
-932.93,774.64
570.23,-579.77
-381.74,-901.87
-617.75,768.25
-977.42,-60.11
-929.65,-282.76
132.94,363.02
855.24,986.4
272.44,-325.9
959.85,-400.7
-419.34,-178.21
-521.81,-789.01
597.0,269.72
-921.54,-943.23
-84.51,-909.31
543.99,-561.56
-649.88,239.7
-189.1,297.49
63.12,-280.33
